,european_identity,eu_migrants,noneu_migrants,socialclass,life_satisfaction,national_econ,job_situation,attachment_country,rightwing,age,gender
3835,1.0,1.0,1.0,3,4,2.0,3.0,4.0,2.0,48,1
3836,2.0,1.0,1.0,3,4,1.0,3.0,4.0,4.0,54,0
3837,2.0,1.0,1.0,2,2,3.0,3.0,4.0,2.0,53,1
3838,2.0,1.0,1.0,1,3,2.0,2.0,3.0,2.0,27,1
3839,3.0,1.0,1.0,2,3,3.0,2.0,2.0,2.0,24,1
3842,2.0,1.0,1.0,3,3,2.0,1.0,4.0,2.0,28,1
3844,2.0,1.0,1.0,1,3,2.0,3.0,4.0,3.0,64,1
3845,2.0,1.0,1.0,2,3,2.0,3.0,4.0,1.0,59,0
3846,2.0,0.0,0.0,1,3,3.0,3.0,4.0,3.0,67,1
3851,2.0,1.0,1.0,1,4,2.0,4.0,3.0,3.0,78,1
3852,2.0,1.0,1.0,1,4,2.0,3.0,4.0,1.0,69,1
3853,1.0,1.0,1.0,1,3,3.0,3.0,4.0,2.0,81,1
3855,1.0,1.0,1.0,3,3,2.0,3.0,4.0,2.0,75,1
3856,1.0,1.0,1.0,1,1,1.0,3.0,4.0,3.0,82,0
3857,1.0,0.0,0.0,1,2,1.0,1.0,4.0,2.0,52,0
3858,2.0,1.0,1.0,3,4,2.0,4.0,4.0,4.0,68,1
3859,2.0,0.0,0.0,3,3,2.0,3.0,4.0,3.0,49,1
3864,1.0,1.0,1.0,1,3,3.0,3.0,4.0,4.0,82,0
3865,2.0,1.0,1.0,1,2,2.0,1.0,4.0,2.0,55,1
3866,1.0,0.0,0.0,1,3,3.0,3.0,4.0,4.0,74,0
3867,2.0,0.0,0.0,1,3,2.0,1.0,4.0,2.0,45,0
3868,2.0,1.0,1.0,1,2,3.0,3.0,4.0,4.0,75,1
3869,2.0,1.0,1.0,1,4,3.0,3.0,3.0,1.0,55,1
3870,3.0,1.0,0.0,2,4,1.0,2.0,2.0,2.0,34,1
3871,2.0,0.0,0.0,1,3,2.0,3.0,4.0,3.0,49,1
3877,1.0,1.0,1.0,1,2,1.0,1.0,3.0,3.0,51,0
3879,2.0,1.0,1.0,1,3,1.0,3.0,4.0,1.0,38,0
3882,2.0,1.0,1.0,3,3,2.0,3.0,4.0,2.0,23,0
3883,2.0,1.0,1.0,3,3,2.0,3.0,4.0,1.0,39,0
3884,2.0,1.0,1.0,3,3,2.0,3.0,3.0,2.0,18,1
3885,2.0,1.0,1.0,3,3,2.0,3.0,3.0,1.0,19,0
3886,2.0,1.0,1.0,3,3,1.0,3.0,4.0,2.0,40,1
3887,1.0,1.0,1.0,3,3,2.0,3.0,4.0,3.0,86,0
3888,2.0,1.0,1.0,3,3,2.0,3.0,4.0,2.0,70,1
3892,1.0,1.0,1.0,1,3,2.0,3.0,3.0,2.0,62,0
3893,2.0,1.0,1.0,1,4,2.0,2.0,3.0,3.0,28,0
3896,4.0,1.0,0.0,3,4,2.0,4.0,1.0,3.0,24,1
3898,2.0,1.0,1.0,2,3,2.0,2.0,3.0,2.0,35,0
3899,2.0,1.0,0.0,3,3,2.0,2.0,3.0,3.0,41,0
3900,2.0,1.0,1.0,3,3,2.0,2.0,2.0,3.0,23,1
3901,3.0,1.0,1.0,3,3,3.0,3.0,3.0,4.0,35,1
3902,3.0,1.0,1.0,3,3,3.0,3.0,3.0,3.0,43,0
3903,3.0,1.0,1.0,3,3,3.0,3.0,3.0,3.0,41,1
3904,2.0,1.0,1.0,1,3,3.0,3.0,4.0,3.0,32,0
3905,2.0,1.0,1.0,3,3,3.0,3.0,3.0,3.0,36,1
3906,1.0,0.0,0.0,1,3,2.0,3.0,4.0,4.0,43,0
3907,2.0,1.0,1.0,1,3,2.0,2.0,4.0,3.0,36,0
3908,2.0,1.0,1.0,2,4,3.0,3.0,4.0,2.0,71,1
3909,2.0,1.0,1.0,2,2,2.0,1.0,4.0,3.0,64,0
3910,2.0,1.0,1.0,2,2,2.0,3.0,4.0,3.0,45,1
3911,2.0,1.0,1.0,2,4,3.0,3.0,4.0,3.0,89,1
3912,2.0,1.0,1.0,2,3,2.0,2.0,4.0,2.0,37,1
3913,2.0,1.0,1.0,3,3,2.0,3.0,4.0,3.0,33,0
3914,1.0,0.0,0.0,1,4,1.0,3.0,4.0,4.0,69,0
3916,3.0,1.0,1.0,3,4,2.0,3.0,3.0,2.0,28,0
3918,3.0,1.0,1.0,3,2,2.0,3.0,1.0,2.0,71,0
3919,2.0,1.0,1.0,3,3,3.0,3.0,4.0,4.0,30,0
3920,2.0,1.0,0.0,3,3,2.0,3.0,4.0,4.0,38,1
3921,4.0,1.0,1.0,3,4,2.0,3.0,1.0,2.0,41,0
3924,2.0,1.0,1.0,1,3,3.0,3.0,3.0,3.0,76,1
3925,2.0,1.0,1.0,3,3,3.0,3.0,3.0,3.0,72,0
3926,2.0,1.0,0.0,3,3,2.0,4.0,3.0,3.0,35,1
3927,2.0,1.0,1.0,2,3,3.0,3.0,3.0,1.0,20,0
3928,1.0,1.0,1.0,1,3,3.0,3.0,3.0,3.0,25,1
3929,2.0,0.0,0.0,1,3,2.0,3.0,3.0,5.0,80,0
3930,2.0,1.0,1.0,2,3,3.0,3.0,3.0,3.0,22,0
3931,2.0,1.0,1.0,1,3,3.0,3.0,3.0,3.0,85,1
3933,2.0,1.0,0.0,3,4,2.0,3.0,4.0,3.0,61,1
3934,2.0,1.0,1.0,3,4,2.0,3.0,4.0,3.0,19,0
3935,2.0,0.0,0.0,3,3,1.0,4.0,4.0,5.0,48,1
3940,2.0,1.0,0.0,1,3,2.0,3.0,4.0,4.0,46,0
3941,1.0,0.0,0.0,3,4,3.0,3.0,4.0,5.0,48,0
3949,1.0,1.0,1.0,3,3,1.0,3.0,3.0,3.0,50,1
3951,2.0,0.0,0.0,3,3,2.0,2.0,4.0,5.0,57,1
3952,3.0,1.0,1.0,1,4,1.0,3.0,4.0,3.0,29,0
3953,2.0,1.0,1.0,1,2,2.0,2.0,4.0,2.0,62,1
3954,2.0,1.0,0.0,3,4,1.0,3.0,4.0,4.0,42,1
3956,2.0,1.0,1.0,3,3,2.0,3.0,3.0,3.0,26,0
3957,2.0,1.0,1.0,3,3,3.0,3.0,3.0,3.0,67,1
3958,2.0,1.0,1.0,3,3,3.0,3.0,4.0,3.0,28,0
3959,2.0,1.0,1.0,3,3,2.0,2.0,3.0,3.0,39,0
3960,2.0,1.0,1.0,3,3,2.0,3.0,3.0,3.0,32,1
3961,1.0,1.0,1.0,3,3,2.0,3.0,3.0,3.0,78,0
3962,2.0,1.0,1.0,3,3,3.0,3.0,3.0,3.0,36,1
3963,2.0,1.0,1.0,3,3,2.0,2.0,3.0,3.0,48,0
3964,1.0,0.0,0.0,3,3,2.0,3.0,3.0,3.0,68,0
3965,2.0,1.0,1.0,3,3,3.0,3.0,2.0,3.0,72,1
3966,2.0,1.0,1.0,3,3,2.0,3.0,3.0,3.0,39,0
3967,2.0,1.0,1.0,3,3,2.0,3.0,3.0,3.0,34,1
3968,2.0,1.0,1.0,1,4,2.0,3.0,4.0,2.0,60,1
3970,2.0,1.0,1.0,3,3,2.0,3.0,4.0,3.0,71,0
3971,2.0,0.0,0.0,3,4,1.0,3.0,4.0,2.0,59,1
3972,2.0,0.0,0.0,3,3,2.0,2.0,4.0,4.0,52,1
3973,2.0,1.0,1.0,3,3,1.0,2.0,4.0,2.0,61,0
3974,2.0,1.0,1.0,3,3,2.0,3.0,4.0,2.0,50,0
3975,2.0,1.0,1.0,3,4,1.0,3.0,4.0,4.0,50,0
3976,2.0,1.0,1.0,3,3,2.0,4.0,4.0,4.0,53,1
3977,2.0,1.0,1.0,1,3,2.0,3.0,4.0,2.0,35,1
3978,2.0,1.0,1.0,1,2,2.0,2.0,4.0,2.0,87,0
3979,1.0,1.0,1.0,1,2,1.0,3.0,4.0,2.0,40,1
3980,2.0,1.0,1.0,1,3,2.0,3.0,4.0,2.0,69,1
3981,2.0,1.0,1.0,1,3,1.0,3.0,4.0,1.0,78,1
3983,2.0,1.0,1.0,3,3,2.0,2.0,4.0,4.0,25,0
3988,3.0,0.0,0.0,1,4,2.0,3.0,3.0,1.0,32,1
3989,1.0,1.0,1.0,3,4,1.0,3.0,1.0,1.0,36,1
3991,3.0,1.0,1.0,3,3,2.0,4.0,4.0,3.0,21,1
3992,1.0,1.0,0.0,3,4,2.0,3.0,4.0,4.0,54,0
3993,3.0,1.0,1.0,3,4,2.0,3.0,4.0,2.0,48,0
3996,2.0,1.0,1.0,1,4,2.0,3.0,4.0,2.0,50,0
3999,2.0,1.0,1.0,3,3,2.0,3.0,4.0,3.0,58,1
4003,4.0,1.0,1.0,2,2,1.0,1.0,1.0,1.0,55,1
4004,1.0,0.0,0.0,2,3,2.0,1.0,4.0,1.0,34,0
4005,4.0,1.0,0.0,3,4,2.0,4.0,1.0,1.0,46,1
4006,1.0,1.0,1.0,2,3,1.0,4.0,1.0,4.0,69,0
4007,4.0,1.0,1.0,1,4,3.0,3.0,2.0,1.0,46,1
4009,1.0,0.0,0.0,1,4,2.0,3.0,4.0,2.0,62,0
4014,1.0,1.0,0.0,1,2,1.0,2.0,4.0,4.0,32,0
4015,2.0,1.0,1.0,1,4,3.0,4.0,4.0,4.0,49,1
4016,3.0,1.0,1.0,3,3,1.0,3.0,4.0,2.0,23,1
4017,2.0,1.0,1.0,1,4,3.0,4.0,4.0,2.0,35,1
4018,2.0,1.0,1.0,1,4,2.0,3.0,4.0,2.0,34,0
4020,2.0,1.0,1.0,1,4,3.0,4.0,4.0,3.0,45,0
4021,3.0,1.0,1.0,3,4,3.0,3.0,4.0,3.0,27,1
4023,2.0,0.0,1.0,1,3,2.0,2.0,3.0,2.0,69,0
4024,1.0,1.0,0.0,2,3,2.0,2.0,4.0,1.0,45,0
4026,2.0,1.0,1.0,2,3,2.0,3.0,3.0,2.0,83,1
4028,2.0,1.0,1.0,2,4,3.0,3.0,3.0,1.0,60,1
4029,2.0,0.0,0.0,2,3,3.0,2.0,3.0,2.0,50,0
4030,2.0,1.0,0.0,4,4,3.0,3.0,4.0,4.0,64,0
4031,1.0,0.0,0.0,4,2,1.0,2.0,4.0,5.0,41,0
4034,2.0,1.0,1.0,3,3,3.0,2.0,4.0,4.0,50,1
4038,2.0,1.0,0.0,2,1,2.0,3.0,4.0,1.0,68,1
4039,2.0,1.0,1.0,4,4,4.0,4.0,4.0,5.0,65,1
4041,2.0,1.0,1.0,4,4,3.0,4.0,4.0,4.0,56,0
4042,2.0,0.0,0.0,1,3,2.0,2.0,4.0,2.0,58,1
4043,2.0,1.0,1.0,1,3,3.0,3.0,4.0,1.0,74,0
4045,2.0,1.0,1.0,3,4,2.0,2.0,4.0,3.0,34,0
4046,2.0,1.0,0.0,3,4,2.0,2.0,4.0,4.0,45,0
4047,2.0,1.0,0.0,1,4,1.0,3.0,4.0,2.0,30,1
4048,2.0,1.0,1.0,1,3,2.0,3.0,4.0,2.0,67,1
4050,2.0,1.0,1.0,1,4,3.0,4.0,4.0,2.0,65,1
4052,2.0,1.0,1.0,3,4,1.0,3.0,4.0,4.0,47,0
4054,4.0,1.0,1.0,3,4,1.0,3.0,1.0,1.0,29,0
4055,2.0,1.0,1.0,3,3,1.0,3.0,2.0,3.0,36,1
4057,2.0,1.0,1.0,1,3,2.0,3.0,3.0,3.0,34,1
4058,2.0,1.0,1.0,2,4,1.0,2.0,3.0,2.0,40,1
4059,4.0,1.0,1.0,3,3,2.0,3.0,1.0,2.0,35,1
4063,2.0,1.0,1.0,3,3,2.0,3.0,4.0,3.0,45,1
4066,2.0,1.0,1.0,3,3,3.0,3.0,3.0,2.0,49,0
4068,2.0,1.0,0.0,3,3,3.0,3.0,4.0,3.0,51,1
4069,2.0,1.0,1.0,3,3,3.0,3.0,4.0,2.0,53,0
4071,1.0,1.0,1.0,3,4,3.0,3.0,4.0,1.0,20,1
4073,2.0,1.0,0.0,3,3,2.0,3.0,4.0,3.0,48,1
4075,2.0,1.0,1.0,1,4,2.0,1.0,4.0,3.0,50,0
4077,2.0,1.0,1.0,1,4,3.0,4.0,4.0,1.0,69,1
4078,2.0,1.0,1.0,1,4,2.0,2.0,3.0,1.0,20,1
4080,1.0,1.0,0.0,1,4,2.0,3.0,4.0,5.0,67,0
4082,2.0,1.0,1.0,1,3,3.0,3.0,4.0,1.0,49,0
4083,2.0,1.0,1.0,1,4,2.0,2.0,4.0,3.0,27,1
4085,2.0,1.0,0.0,4,3,2.0,4.0,4.0,4.0,46,1
4087,2.0,1.0,0.0,1,4,2.0,2.0,4.0,3.0,21,0
4092,2.0,0.0,0.0,3,3,3.0,3.0,3.0,4.0,62,1
4094,2.0,1.0,1.0,3,4,3.0,3.0,3.0,3.0,61,1
4097,3.0,1.0,0.0,4,4,3.0,4.0,4.0,5.0,69,0
4098,1.0,0.0,0.0,2,3,3.0,4.0,3.0,2.0,59,0
4099,1.0,1.0,1.0,3,3,3.0,4.0,3.0,3.0,58,1
4100,1.0,1.0,0.0,3,4,3.0,4.0,4.0,3.0,33,0
4101,2.0,1.0,0.0,3,3,3.0,4.0,4.0,4.0,72,1
4102,2.0,1.0,1.0,3,4,2.0,4.0,4.0,3.0,27,0
4103,2.0,0.0,0.0,1,3,3.0,4.0,4.0,2.0,71,1
4104,1.0,1.0,0.0,3,4,3.0,4.0,4.0,3.0,27,0
4105,2.0,1.0,1.0,4,3,3.0,3.0,4.0,3.0,52,1
4106,2.0,1.0,0.0,3,2,3.0,4.0,4.0,4.0,74,1
4107,2.0,1.0,1.0,3,4,2.0,4.0,3.0,3.0,16,1
4109,2.0,0.0,0.0,2,4,2.0,2.0,4.0,3.0,29,0
4110,2.0,1.0,1.0,4,4,3.0,4.0,3.0,3.0,78,0
4111,2.0,1.0,1.0,3,4,4.0,4.0,4.0,5.0,82,1
4112,1.0,1.0,0.0,1,4,3.0,4.0,4.0,1.0,47,0
4114,2.0,0.0,0.0,3,4,3.0,4.0,3.0,4.0,47,0
4115,3.0,1.0,1.0,3,3,2.0,4.0,3.0,1.0,40,0
4116,2.0,1.0,1.0,3,4,3.0,4.0,4.0,3.0,45,1
4120,2.0,1.0,0.0,3,4,4.0,1.0,3.0,4.0,68,0
4121,1.0,0.0,0.0,2,3,2.0,2.0,4.0,3.0,46,1
4122,2.0,1.0,1.0,4,4,3.0,4.0,4.0,4.0,42,0
4123,1.0,0.0,0.0,3,4,2.0,4.0,3.0,5.0,80,0
4124,2.0,1.0,0.0,3,4,3.0,2.0,4.0,5.0,49,0
4126,2.0,1.0,0.0,2,4,3.0,4.0,4.0,4.0,57,1
4128,2.0,1.0,0.0,3,4,3.0,4.0,4.0,5.0,79,1
4130,1.0,1.0,0.0,4,4,3.0,3.0,4.0,3.0,31,1
4131,2.0,1.0,0.0,3,3,3.0,4.0,4.0,2.0,52,1
4135,2.0,1.0,1.0,3,4,3.0,4.0,4.0,2.0,68,0
4136,1.0,1.0,1.0,1,3,3.0,4.0,4.0,3.0,59,1
4138,2.0,1.0,0.0,3,4,3.0,4.0,4.0,4.0,47,1
4139,2.0,1.0,0.0,2,3,3.0,3.0,4.0,2.0,73,0
4140,2.0,1.0,1.0,3,3,3.0,4.0,3.0,2.0,65,0
4141,1.0,1.0,0.0,2,3,3.0,4.0,4.0,2.0,26,0
4142,2.0,1.0,0.0,3,3,3.0,4.0,4.0,2.0,62,0
4143,1.0,0.0,0.0,1,4,3.0,3.0,4.0,4.0,70,1
4145,1.0,0.0,0.0,3,4,3.0,3.0,4.0,5.0,86,1
4148,2.0,1.0,0.0,2,4,3.0,3.0,4.0,3.0,51,1
4149,1.0,0.0,0.0,1,3,2.0,4.0,4.0,3.0,60,1
4151,2.0,1.0,0.0,3,3,3.0,4.0,4.0,2.0,56,0
4152,2.0,1.0,1.0,3,4,3.0,4.0,4.0,3.0,48,0
4158,1.0,0.0,0.0,1,4,1.0,4.0,2.0,3.0,41,0
4159,2.0,0.0,0.0,1,3,2.0,4.0,3.0,3.0,66,1
4160,1.0,0.0,0.0,3,4,3.0,4.0,4.0,3.0,26,1
4161,1.0,0.0,0.0,1,3,2.0,3.0,4.0,1.0,45,1
4162,1.0,1.0,0.0,3,4,3.0,4.0,3.0,4.0,65,1
4163,2.0,1.0,0.0,3,3,3.0,4.0,4.0,3.0,62,0
4168,2.0,1.0,0.0,1,4,3.0,4.0,3.0,3.0,56,1
4171,2.0,1.0,0.0,3,4,3.0,4.0,4.0,3.0,40,0
4172,2.0,1.0,1.0,2,3,3.0,3.0,2.0,4.0,23,0
4173,2.0,1.0,1.0,3,4,3.0,3.0,3.0,4.0,17,0
4174,2.0,1.0,0.0,1,4,3.0,4.0,4.0,3.0,42,0
4179,2.0,1.0,0.0,2,3,2.0,1.0,3.0,3.0,65,0
4180,1.0,1.0,1.0,4,4,3.0,3.0,4.0,3.0,38,1
4184,2.0,1.0,1.0,3,3,3.0,4.0,4.0,4.0,72,0
4185,3.0,1.0,0.0,3,4,3.0,4.0,4.0,5.0,77,0
4187,3.0,1.0,1.0,3,4,3.0,4.0,4.0,3.0,72,1
4188,2.0,1.0,1.0,3,3,3.0,4.0,4.0,3.0,42,0
4189,2.0,1.0,0.0,3,4,2.0,3.0,3.0,3.0,73,0
4190,2.0,1.0,1.0,3,3,3.0,4.0,4.0,3.0,28,0
4191,3.0,1.0,0.0,3,3,3.0,4.0,4.0,4.0,73,1
4192,2.0,1.0,0.0,3,3,3.0,4.0,4.0,2.0,44,1
4193,3.0,1.0,1.0,3,3,3.0,4.0,3.0,4.0,63,1
4194,2.0,1.0,1.0,3,3,3.0,3.0,4.0,3.0,45,0
4195,1.0,1.0,0.0,3,3,3.0,4.0,3.0,2.0,34,0
4199,2.0,1.0,1.0,3,3,3.0,4.0,3.0,4.0,44,1
4201,1.0,1.0,1.0,2,4,3.0,3.0,4.0,5.0,47,1
4203,2.0,1.0,0.0,3,4,3.0,3.0,4.0,4.0,45,1
4205,2.0,0.0,0.0,1,3,2.0,4.0,4.0,4.0,43,0
4208,2.0,0.0,1.0,3,4,3.0,4.0,4.0,1.0,55,0
4209,2.0,0.0,0.0,3,4,3.0,4.0,4.0,2.0,51,0
4210,2.0,1.0,0.0,3,4,3.0,4.0,4.0,4.0,79,1
4211,2.0,1.0,1.0,3,3,3.0,3.0,3.0,2.0,48,0
4212,2.0,1.0,1.0,3,4,2.0,3.0,4.0,3.0,17,0
4213,2.0,1.0,1.0,4,4,3.0,3.0,4.0,4.0,19,0
4214,2.0,1.0,1.0,3,4,3.0,4.0,4.0,3.0,51,0
4215,2.0,1.0,0.0,3,3,2.0,4.0,4.0,3.0,29,1
4216,2.0,1.0,1.0,3,3,3.0,4.0,3.0,2.0,60,0
4217,2.0,1.0,0.0,2,3,3.0,4.0,4.0,3.0,46,0
4219,1.0,1.0,0.0,3,4,3.0,3.0,4.0,5.0,81,0
4224,1.0,0.0,0.0,1,3,2.0,2.0,4.0,2.0,53,1
4226,2.0,1.0,0.0,1,3,2.0,3.0,4.0,3.0,46,0
4227,1.0,1.0,1.0,3,4,4.0,3.0,3.0,3.0,73,1
4228,2.0,1.0,1.0,4,3,3.0,3.0,3.0,3.0,60,1
4229,1.0,1.0,1.0,3,3,3.0,3.0,3.0,2.0,62,1
4230,1.0,1.0,1.0,4,3,3.0,3.0,3.0,4.0,77,1
4231,1.0,1.0,1.0,3,4,3.0,4.0,3.0,4.0,73,1
4232,1.0,0.0,0.0,3,3,3.0,4.0,3.0,4.0,72,1
4233,1.0,1.0,1.0,3,4,3.0,3.0,3.0,3.0,68,0
4234,1.0,1.0,1.0,3,4,4.0,4.0,3.0,3.0,65,0
4238,2.0,1.0,0.0,4,3,3.0,4.0,4.0,3.0,45,0
4239,2.0,1.0,0.0,4,4,2.0,4.0,3.0,5.0,31,0
4241,2.0,1.0,0.0,4,4,3.0,4.0,4.0,3.0,57,1
4242,2.0,1.0,0.0,3,4,3.0,4.0,4.0,5.0,26,1
4243,2.0,1.0,1.0,4,2,3.0,4.0,3.0,1.0,66,1
4244,2.0,1.0,1.0,4,4,4.0,4.0,4.0,3.0,75,1
4245,2.0,1.0,1.0,3,4,3.0,4.0,4.0,3.0,56,0
4246,1.0,1.0,1.0,3,3,3.0,3.0,2.0,2.0,26,1
4248,2.0,1.0,1.0,3,4,3.0,4.0,3.0,5.0,73,0
4249,2.0,1.0,1.0,4,4,3.0,3.0,4.0,4.0,46,0
4250,1.0,1.0,0.0,3,4,3.0,4.0,4.0,3.0,68,1
4251,1.0,1.0,0.0,3,4,3.0,4.0,3.0,3.0,74,1
4252,1.0,1.0,0.0,2,4,3.0,4.0,4.0,4.0,73,1
4253,2.0,1.0,0.0,2,4,3.0,4.0,4.0,3.0,58,1
4254,2.0,1.0,1.0,2,3,3.0,4.0,4.0,2.0,61,1
4258,1.0,1.0,1.0,3,4,3.0,3.0,3.0,2.0,17,1
4259,1.0,1.0,0.0,2,3,2.0,4.0,4.0,3.0,65,0
4260,1.0,1.0,1.0,3,3,3.0,3.0,4.0,3.0,81,0
4261,1.0,0.0,0.0,1,4,3.0,2.0,4.0,2.0,30,0
4263,2.0,1.0,0.0,3,3,3.0,4.0,4.0,4.0,47,1
4264,2.0,1.0,1.0,2,3,3.0,4.0,3.0,2.0,33,0
4265,2.0,0.0,0.0,2,3,2.0,3.0,3.0,3.0,47,0
4267,2.0,1.0,1.0,3,4,3.0,4.0,4.0,4.0,65,1
4268,2.0,1.0,0.0,3,4,3.0,4.0,4.0,3.0,65,1
4269,1.0,1.0,0.0,3,3,2.0,3.0,4.0,3.0,34,0
4271,1.0,1.0,0.0,3,3,3.0,4.0,4.0,3.0,62,1
4273,3.0,1.0,0.0,1,4,2.0,3.0,4.0,2.0,37,1
4274,2.0,1.0,1.0,3,4,3.0,3.0,3.0,2.0,67,0
4276,2.0,1.0,0.0,2,3,3.0,3.0,4.0,2.0,15,0
4281,1.0,1.0,1.0,1,3,3.0,3.0,4.0,3.0,27,1
4283,1.0,0.0,0.0,3,3,3.0,4.0,4.0,5.0,71,0
4285,1.0,1.0,0.0,3,3,3.0,3.0,3.0,3.0,66,1
4286,2.0,1.0,1.0,3,3,3.0,4.0,4.0,2.0,78,1
4289,2.0,1.0,0.0,4,3,3.0,4.0,4.0,3.0,57,0
4290,3.0,1.0,1.0,4,4,3.0,4.0,3.0,3.0,64,1
4293,1.0,0.0,0.0,2,3,2.0,4.0,3.0,4.0,39,0
4294,2.0,1.0,0.0,3,4,2.0,4.0,4.0,3.0,40,0
4295,2.0,1.0,0.0,3,3,3.0,4.0,4.0,3.0,66,0
4296,2.0,1.0,1.0,4,4,3.0,4.0,4.0,4.0,53,0
4297,2.0,1.0,1.0,3,4,2.0,4.0,3.0,2.0,34,0
4298,2.0,1.0,0.0,3,4,2.0,4.0,3.0,3.0,44,1
4299,2.0,1.0,1.0,4,3,3.0,4.0,4.0,4.0,56,1
4300,2.0,1.0,0.0,2,3,2.0,4.0,3.0,3.0,66,1
4302,2.0,0.0,0.0,1,4,2.0,4.0,4.0,3.0,42,0
4303,2.0,1.0,1.0,4,3,3.0,4.0,3.0,3.0,54,1
4304,2.0,0.0,0.0,1,3,3.0,3.0,3.0,3.0,32,0
4305,2.0,1.0,1.0,2,3,3.0,3.0,4.0,2.0,19,0
4306,1.0,1.0,0.0,1,4,3.0,4.0,4.0,2.0,73,1
4307,1.0,1.0,0.0,1,3,2.0,4.0,4.0,2.0,73,1
4308,1.0,1.0,0.0,1,3,3.0,4.0,4.0,2.0,65,1
4309,2.0,1.0,0.0,1,2,3.0,2.0,4.0,4.0,52,1
4311,2.0,1.0,1.0,3,4,3.0,4.0,4.0,2.0,46,0
4312,2.0,1.0,1.0,4,4,2.0,3.0,4.0,3.0,64,1
4315,1.0,0.0,0.0,3,3,3.0,4.0,3.0,3.0,69,1
4316,1.0,0.0,1.0,3,3,2.0,4.0,4.0,5.0,73,0
4317,2.0,1.0,1.0,2,3,2.0,3.0,3.0,2.0,42,1
4318,1.0,0.0,0.0,1,3,3.0,4.0,4.0,2.0,63,1
4319,2.0,1.0,1.0,4,3,3.0,4.0,4.0,3.0,48,1
4320,1.0,0.0,0.0,3,3,3.0,3.0,3.0,4.0,39,1
4323,1.0,0.0,0.0,1,4,2.0,3.0,4.0,3.0,50,0
4326,2.0,0.0,0.0,3,4,3.0,4.0,4.0,3.0,55,1
4327,2.0,1.0,0.0,3,3,3.0,3.0,4.0,3.0,68,0
4328,2.0,1.0,0.0,2,3,3.0,3.0,4.0,3.0,65,1
4329,2.0,1.0,1.0,2,3,3.0,3.0,4.0,2.0,66,1
4330,3.0,1.0,1.0,5,4,2.0,4.0,4.0,5.0,69,1
4331,2.0,1.0,0.0,2,3,2.0,3.0,3.0,3.0,34,1
4332,2.0,1.0,1.0,3,3,3.0,4.0,4.0,3.0,65,0
4333,2.0,1.0,0.0,3,3,3.0,3.0,4.0,3.0,62,1
4334,2.0,1.0,1.0,2,3,3.0,4.0,4.0,3.0,43,0
4335,2.0,1.0,1.0,2,3,3.0,3.0,4.0,2.0,20,0
4337,2.0,1.0,0.0,2,3,3.0,2.0,4.0,2.0,27,0
4339,2.0,1.0,1.0,3,3,3.0,3.0,4.0,3.0,56,1
4340,1.0,1.0,1.0,1,3,3.0,4.0,4.0,2.0,55,0
4342,2.0,1.0,0.0,1,4,3.0,3.0,3.0,4.0,50,0
4347,2.0,1.0,1.0,4,3,3.0,4.0,4.0,3.0,58,0
4349,1.0,0.0,0.0,1,3,1.0,3.0,1.0,3.0,60,1
4350,2.0,1.0,1.0,3,4,3.0,4.0,4.0,4.0,66,0
4351,2.0,1.0,1.0,2,3,3.0,4.0,4.0,2.0,67,1
4353,2.0,0.0,0.0,3,4,3.0,4.0,4.0,3.0,35,0
4354,1.0,1.0,0.0,3,4,3.0,4.0,3.0,3.0,73,1
4356,2.0,1.0,1.0,4,4,4.0,4.0,4.0,4.0,52,1
4358,3.0,1.0,0.0,4,4,3.0,3.0,3.0,4.0,62,0
4364,2.0,1.0,0.0,3,3,3.0,3.0,4.0,3.0,78,0
4365,2.0,1.0,0.0,4,4,3.0,4.0,3.0,4.0,48,1
4366,3.0,1.0,1.0,3,4,3.0,4.0,4.0,4.0,46,0
4367,2.0,1.0,0.0,3,3,3.0,2.0,3.0,3.0,17,1
4368,2.0,1.0,1.0,3,3,3.0,4.0,4.0,3.0,77,1
4369,2.0,1.0,1.0,3,3,3.0,4.0,4.0,4.0,60,0
4372,1.0,1.0,0.0,1,2,2.0,2.0,4.0,2.0,54,1
4373,1.0,1.0,0.0,1,3,3.0,2.0,4.0,3.0,36,1
4374,1.0,1.0,0.0,2,3,3.0,3.0,4.0,3.0,52,1
4375,1.0,1.0,1.0,3,3,3.0,3.0,4.0,3.0,18,0
4376,2.0,1.0,1.0,3,4,4.0,4.0,4.0,5.0,60,1
4377,2.0,0.0,0.0,1,4,3.0,4.0,4.0,3.0,55,0
4378,2.0,1.0,0.0,4,4,3.0,4.0,4.0,3.0,66,1
4379,1.0,1.0,0.0,3,3,3.0,4.0,4.0,4.0,83,1
4380,2.0,1.0,0.0,3,3,3.0,4.0,4.0,3.0,75,0
4383,1.0,0.0,0.0,1,3,2.0,4.0,4.0,3.0,76,1
4385,2.0,1.0,1.0,3,4,3.0,4.0,2.0,2.0,39,1
4389,1.0,1.0,0.0,1,4,3.0,3.0,4.0,4.0,72,0
4390,1.0,1.0,1.0,3,3,3.0,4.0,3.0,4.0,96,0
4391,1.0,1.0,1.0,1,3,3.0,2.0,4.0,3.0,65,0
4392,1.0,0.0,0.0,2,4,3.0,4.0,4.0,3.0,25,0
4394,1.0,1.0,1.0,4,4,3.0,3.0,3.0,3.0,68,1
4395,2.0,1.0,0.0,4,4,1.0,4.0,4.0,2.0,62,0
